	study_name	sample_id	NCBI_accession	ftp_urls	url_counts
14660	PehrssonE_2016	SID07E_559	SRR2938543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938543/SRR2938543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938543/SRR2938543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938543/SRR2938543_2.fastq.gz	3
14661	PehrssonE_2016	SID07E_559	SRR2938258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938258/SRR2938258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938258/SRR2938258_2.fastq.gz	2
14662	PehrssonE_2016	SID07D_542	SRR2938542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938542/SRR2938542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938542/SRR2938542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938542/SRR2938542_2.fastq.gz	3
14663	PehrssonE_2016	SID07D_542	SRR2938257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938257/SRR2938257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938257/SRR2938257_2.fastq.gz	2
14664	PehrssonE_2016	SID07C_541	SRR2938541	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938541/SRR2938541.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938541/SRR2938541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938541/SRR2938541_2.fastq.gz	3
14665	PehrssonE_2016	SID07C_541	SRR2938256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938256/SRR2938256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938256/SRR2938256_2.fastq.gz	2
14666	PehrssonE_2016	SID07A_558	SRR2938540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938540/SRR2938540.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938540/SRR2938540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938540/SRR2938540_2.fastq.gz	3
14667	PehrssonE_2016	SID07A_558	SRR2938255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938255/SRR2938255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938255/SRR2938255_2.fastq.gz	2
14668	PehrssonE_2016	SID04E_563	SRR2938539	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938539/SRR2938539.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938539/SRR2938539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938539/SRR2938539_2.fastq.gz	3
14669	PehrssonE_2016	SID04E_563	SRR2938254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938254/SRR2938254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938254/SRR2938254_2.fastq.gz	2
14670	PehrssonE_2016	SID04D_562	SRR2938538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938538/SRR2938538.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938538/SRR2938538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938538/SRR2938538_2.fastq.gz	3
14671	PehrssonE_2016	SID04D_562	SRR2938253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938253/SRR2938253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938253/SRR2938253_2.fastq.gz	2
14672	PehrssonE_2016	SID04C_565	SRR2938537	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938537/SRR2938537.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938537/SRR2938537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938537/SRR2938537_2.fastq.gz	3
14673	PehrssonE_2016	SID04C_565	SRR2938252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938252/SRR2938252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938252/SRR2938252_2.fastq.gz	2
14674	PehrssonE_2016	SID04B_564	SRR2938536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938536/SRR2938536.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938536/SRR2938536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938536/SRR2938536_2.fastq.gz	3
14675	PehrssonE_2016	SID04B_564	SRR2938251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938251/SRR2938251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938251/SRR2938251_2.fastq.gz	2
14676	PehrssonE_2016	SID02C_553	SRR2938535	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938535/SRR2938535.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938535/SRR2938535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938535/SRR2938535_2.fastq.gz	3
14677	PehrssonE_2016	SID02C_553	SRR2938250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938250/SRR2938250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938250/SRR2938250_2.fastq.gz	2
14678	PehrssonE_2016	SID02B_552	SRR2938534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938534/SRR2938534.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938534/SRR2938534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938534/SRR2938534_2.fastq.gz	3
14679	PehrssonE_2016	SID02B_552	SRR2938249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938249/SRR2938249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938249/SRR2938249_2.fastq.gz	2
14680	PehrssonE_2016	SID02A_561	SRR2938533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938533/SRR2938533.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938533/SRR2938533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938533/SRR2938533_2.fastq.gz	3
14681	PehrssonE_2016	SID02A_561	SRR2938248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938248/SRR2938248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938248/SRR2938248_2.fastq.gz	2
14682	PehrssonE_2016	SID01I_569	SRR2938532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938532/SRR2938532.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938532/SRR2938532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938532/SRR2938532_2.fastq.gz	3
14683	PehrssonE_2016	SID01I_569	SRR2938247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938247/SRR2938247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938247/SRR2938247_2.fastq.gz	2
14684	PehrssonE_2016	SID01H_568	SRR2938531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938531/SRR2938531.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938531/SRR2938531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938531/SRR2938531_2.fastq.gz	3
14685	PehrssonE_2016	SID01H_568	SRR2938246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938246/SRR2938246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938246/SRR2938246_2.fastq.gz	2
14686	PehrssonE_2016	SID01F_573	SRR2938530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938530/SRR2938530.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938530/SRR2938530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938530/SRR2938530_2.fastq.gz	3
14687	PehrssonE_2016	SID01F_573	SRR2938245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938245/SRR2938245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938245/SRR2938245_2.fastq.gz	2
14688	PehrssonE_2016	SID01D_570	SRR2938529	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938529/SRR2938529.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938529/SRR2938529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938529/SRR2938529_2.fastq.gz	3
14689	PehrssonE_2016	SID01D_570	SRR2938244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938244/SRR2938244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938244/SRR2938244_2.fastq.gz	2
14690	PehrssonE_2016	SID01C_566	SRR2938528	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938528/SRR2938528.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938528/SRR2938528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938528/SRR2938528_2.fastq.gz	3
14691	PehrssonE_2016	SID01C_566	SRR2938243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938243/SRR2938243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938243/SRR2938243_2.fastq.gz	2
14692	PehrssonE_2016	SID08H_000	SRR2938527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938527/SRR2938527.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938527/SRR2938527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938527/SRR2938527_2.fastq.gz	3
14693	PehrssonE_2016	SID08H_000	SRR2938242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938242/SRR2938242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938242/SRR2938242_2.fastq.gz	2
14694	PehrssonE_2016	SID08G_000	SRR2938526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938526/SRR2938526.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938526/SRR2938526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938526/SRR2938526_2.fastq.gz	3
14695	PehrssonE_2016	SID08G_000	SRR2938241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938241/SRR2938241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938241/SRR2938241_2.fastq.gz	2
14696	PehrssonE_2016	SID08F_000	SRR2938525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938525/SRR2938525.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938525/SRR2938525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938525/SRR2938525_2.fastq.gz	3
14697	PehrssonE_2016	SID08F_000	SRR2938240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938240/SRR2938240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938240/SRR2938240_2.fastq.gz	2
14698	PehrssonE_2016	SID08E_000	SRR2938524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938524/SRR2938524.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938524/SRR2938524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938524/SRR2938524_2.fastq.gz	3
14699	PehrssonE_2016	SID08E_000	SRR2938239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938239/SRR2938239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938239/SRR2938239_2.fastq.gz	2
14700	PehrssonE_2016	SID08A_000	SRR2938523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938523/SRR2938523.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938523/SRR2938523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938523/SRR2938523_2.fastq.gz	3
14701	PehrssonE_2016	SID08A_000	SRR2938238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938238/SRR2938238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938238/SRR2938238_2.fastq.gz	2
14702	PehrssonE_2016	SID05D_000	SRR2938521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938521/SRR2938521.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938521/SRR2938521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938521/SRR2938521_2.fastq.gz	3
14703	PehrssonE_2016	SID05D_000	SRR2938236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938236/SRR2938236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938236/SRR2938236_2.fastq.gz	2
14704	PehrssonE_2016	SID05C_000	SRR2938520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938520/SRR2938520.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938520/SRR2938520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938520/SRR2938520_2.fastq.gz	3
14705	PehrssonE_2016	SID05C_000	SRR2938235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938235/SRR2938235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938235/SRR2938235_2.fastq.gz	2
14706	PehrssonE_2016	SID05B_000	SRR2938519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938519/SRR2938519.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938519/SRR2938519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938519/SRR2938519_2.fastq.gz	3
14707	PehrssonE_2016	SID05B_000	SRR2938234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938234/SRR2938234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938234/SRR2938234_2.fastq.gz	2
14708	PehrssonE_2016	SID05A_000	SRR2938518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938518/SRR2938518.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938518/SRR2938518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938518/SRR2938518_2.fastq.gz	3
14709	PehrssonE_2016	SID05A_000	SRR2938233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938233/SRR2938233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938233/SRR2938233_2.fastq.gz	2
14710	PehrssonE_2016	SID03G_000	SRR2938516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938516/SRR2938516.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938516/SRR2938516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938516/SRR2938516_2.fastq.gz	3
14711	PehrssonE_2016	SID03G_000	SRR2938231	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938231/SRR2938231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938231/SRR2938231_2.fastq.gz	2
14712	PehrssonE_2016	SID03F_000	SRR2938515	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938515/SRR2938515.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938515/SRR2938515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938515/SRR2938515_2.fastq.gz	3
14713	PehrssonE_2016	SID03F_000	SRR2938230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938230/SRR2938230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938230/SRR2938230_2.fastq.gz	2
14714	PehrssonE_2016	SID03E_000	SRR2938514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938514/SRR2938514.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938514/SRR2938514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938514/SRR2938514_2.fastq.gz	3
14715	PehrssonE_2016	SID03E_000	SRR2938229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938229/SRR2938229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938229/SRR2938229_2.fastq.gz	2
14716	PehrssonE_2016	SID03D_000	SRR2938513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938513/SRR2938513.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938513/SRR2938513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938513/SRR2938513_2.fastq.gz	3
14717	PehrssonE_2016	SID03D_000	SRR2938228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938228/SRR2938228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938228/SRR2938228_2.fastq.gz	2
14718	PehrssonE_2016	SID03C_000	SRR2938512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938512/SRR2938512.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938512/SRR2938512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938512/SRR2938512_2.fastq.gz	3
14719	PehrssonE_2016	SID03C_000	SRR2938227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938227/SRR2938227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938227/SRR2938227_2.fastq.gz	2
14720	PehrssonE_2016	SID03B_000	SRR2938511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938511/SRR2938511.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938511/SRR2938511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938511/SRR2938511_2.fastq.gz	3
14721	PehrssonE_2016	SID03B_000	SRR2938226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938226/SRR2938226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938226/SRR2938226_2.fastq.gz	2
14722	PehrssonE_2016	SID03A_000	SRR2938510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938510/SRR2938510.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938510/SRR2938510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938510/SRR2938510_2.fastq.gz	3
14723	PehrssonE_2016	SID03A_000	SRR2938225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938225/SRR2938225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938225/SRR2938225_2.fastq.gz	2
14724	PehrssonE_2016	SID01G_000	SRR2938509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938509/SRR2938509.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938509/SRR2938509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938509/SRR2938509_2.fastq.gz	3
14725	PehrssonE_2016	SID01G_000	SRR2938224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938224/SRR2938224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938224/SRR2938224_2.fastq.gz	2
14726	PehrssonE_2016	SID01E_000	SRR2938508	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938508/SRR2938508.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938508/SRR2938508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938508/SRR2938508_2.fastq.gz	3
14727	PehrssonE_2016	SID01E_000	SRR2938223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938223/SRR2938223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938223/SRR2938223_2.fastq.gz	2
14728	PehrssonE_2016	SID01B_000	SRR2938507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938507/SRR2938507.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938507/SRR2938507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938507/SRR2938507_2.fastq.gz	3
14729	PehrssonE_2016	SID01B_000	SRR2938222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938222/SRR2938222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938222/SRR2938222_2.fastq.gz	2
14730	PehrssonE_2016	SID01A_000	SRR2938506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938506/SRR2938506.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938506/SRR2938506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938506/SRR2938506_2.fastq.gz	3
14731	PehrssonE_2016	SID01A_000	SRR2938221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938221/SRR2938221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938221/SRR2938221_2.fastq.gz	2
14732	PehrssonE_2016	SID250704	SRR2938501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938501/SRR2938501.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938501/SRR2938501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938501/SRR2938501_2.fastq.gz	3
14733	PehrssonE_2016	SID250704	SRR2938216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938216/SRR2938216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938216/SRR2938216_2.fastq.gz	2
14734	PehrssonE_2016	SID250702	SRR2938500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938500/SRR2938500.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938500/SRR2938500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938500/SRR2938500_2.fastq.gz	3
14735	PehrssonE_2016	SID250702	SRR2938215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938215/SRR2938215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2938215/SRR2938215_2.fastq.gz	2
14736	PehrssonE_2016	SID250701	SRR2938499	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938499/SRR2938499.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938499/SRR2938499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938499/SRR2938499_2.fastq.gz	3
14737	PehrssonE_2016	SID250701	SRR2938214	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938214/SRR2938214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2938214/SRR2938214_2.fastq.gz	2
14738	PehrssonE_2016	SID250502	SRR2938498	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938498/SRR2938498.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938498/SRR2938498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2938498/SRR2938498_2.fastq.gz	3
14739	PehrssonE_2016	SID250502	SRR2938213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938213/SRR2938213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2938213/SRR2938213_2.fastq.gz	2
14740	PehrssonE_2016	SID250501	SRR2938497	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938497/SRR2938497.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938497/SRR2938497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938497/SRR2938497_2.fastq.gz	3
14741	PehrssonE_2016	SID250501	SRR2938212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938212/SRR2938212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2938212/SRR2938212_2.fastq.gz	2
14742	PehrssonE_2016	SID250301	SRR2938496	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938496/SRR2938496.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938496/SRR2938496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2938496/SRR2938496_2.fastq.gz	3
14743	PehrssonE_2016	SID250301	SRR2938211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938211/SRR2938211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938211/SRR2938211_2.fastq.gz	2
